,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
759,2009,Up in the Air,tt1193138,R,109,Drama|Romance,7.400000099999999,83.0,"Ryan Bingham enjoys living out of a suitcase for his job traveling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest and a new hire.",275955,2009-12-23,456.0,396.0,1319.0,10,67
760,2012,The Bourne Legacy,tt1194173,PG-13,135,Action|Adventure|Mystery,6.69999981,61.0,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",239740,2012-08-10,517.0,440.0,1717.0,0,1
761,2009,Law Abiding Citizen,tt1197624,R,109,Crime|Drama|Thriller,7.400000099999999,34.0,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,223823,2009-10-16,432.0,214.0,1534.0,0,0
762,2011,Harry Potter and the Deathly Hallows: Part 2,tt1201607,PG-13,130,Adventure|Drama|Fantasy,8.10000038,87.0,"Harry, Ron and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",571036,2011-07-15,821.0,472.0,211.0,12,26
763,2011,The Muppets,tt1204342,PG,103,Adventure|Comedy|Family,7.099999900000001,75.0,A Muppet fanatic with some help from his two human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,76807,2011-11-23,253.0,399.0,3586.0,2,11
764,2014,Ouija,tt1204977,PG-13,89,Horror|Thriller,4.4000001,38.0,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,35549,2014-10-24,163.0,184.0,1065.0,0,0
765,2008,Gran Torino,tt1205489,R,116,Drama,8.19999981,72.0,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",581906,2009-01-09,878.0,365.0,1078.0,0,5
766,2009,The Milk of Sorrow,tt1206488,,94,Drama|Music,6.69999981,68.0,"Fausta is suffering from a rare disease called the Milk of Sorrow, which is transmitted through the breast milk of pregnant women who were abused or raped during or soon after pregnancy. ... See full summary И",5693,2009-02-13,25.0,74.0,,0,0
767,2011,Moneyball,tt1210166,PG-13,133,Biography|Drama|Sport,7.599999900000001,87.0,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,291705,2011-09-23,317.0,423.0,1542.0,7,26
768,2013,The Lone Ranger,tt1210819,PG-13,150,Action|Adventure|Western,6.5,37.0,"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.",186987,2013-07-03,717.0,454.0,1417.0,0,0
769,2016,Doctor Strange,tt1211837,PG-13,115,Action|Adventure|Fantasy,7.80000019,72.0,A former neurosurgeon embarks on a journey of healing only to be drawn into the world of the mystic arts.,195124,2016-11-04,559.0,456.0,31.0,2,16
770,2010,Hereafter,tt1212419,PG-13,129,Drama|Fantasy,6.5,56.0,"A drama centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",81846,2010-10-22,327.0,316.0,4007.0,0,0
771,2012,Lawless,tt1212450,R,116,Crime|Drama,7.30000019,58.0,"Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",191108,2012-08-29,281.0,355.0,693.0,1,1
772,2018,First Man,tt1213641,PG-13,141,Biography|Drama|History,7.5,84.0,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",82345,2018-10-12,870.0,416.0,39.0,9,49
773,2011,Cars 2,tt1216475,G,106,Animation|Adventure|Comedy,6.30000019,57.0,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,106052,2011-06-24,287.0,306.0,1668.0,0,3
774,2010,Leap Year,tt1216492,PG,100,Comedy|Romance,6.5,33.0,"Anna Brady plans to travel to Dublin, Ireland to propose marriage to her boyfriend Jeremy on Leap Day, because, according to Irish tradition, a man who receives a marriage proposal on a leap day must accept it.",73925,2010-01-08,183.0,133.0,1706.0,0,0
775,2012,Brave,tt1217209,PG,93,Animation|Adventure|Comedy,7.19999981,69.0,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",287228,2012-06-22,432.0,492.0,1353.0,3,11
776,2011,Limitless,tt1219289,PG-13,105,Mystery|Sci-Fi|Thriller,7.400000099999999,59.0,"With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",433929,2011-03-18,397.0,377.0,1035.0,0,2
777,2010,Resident Evil: Afterlife,tt1220634,R,97,Action|Adventure|Horror,5.9000001,37.0,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",135313,2010-09-10,411.0,252.0,587.0,0,1
778,2009,I Am Love,tt1226236,R,120,Drama|Romance,7.0,79.0,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",14690,2010-07-23,114.0,180.0,,0,7
779,2009,In the Loop,tt1226774,Not Rated,106,Comedy,7.5,83.0,A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.,45548,2009-09-04,141.0,189.0,4525.0,2,17
780,2010,Iron Man 2,tt1228705,PG-13,124,Action|Adventure|Sci-Fi,7.0,57.0,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.",542122,2010-05-07,733.0,456.0,1163.0,2,4
781,2011,Mission: Impossible - Ghost Protocol,tt1229238,PG-13,133,Action|Adventure|Thriller,7.400000099999999,73.0,"The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",375559,2011-12-21,512.0,434.0,1411.0,0,3
782,2010,Outside the Law,tt1229381,Unrated,138,Crime|Drama|War,6.599999900000001,59.0,A drama about the Algerian struggle for independence from France after WWII.,3049,2010-09-22,17.0,82.0,,0,0
783,2011,Jane Eyre,tt1229822,PG-13,120,Drama|Romance,7.400000099999999,76.0,A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,65738,2011-04-22,169.0,274.0,1563.0,2,5
784,2009,It's Complicated,tt1230414,R,120,Comedy|Drama|Romance,6.599999900000001,57.0,"When attending their son's college graduation, a couple reignite the spark in their relationship. But the complicated fact is they're divorced and he's remarried.",71642,2009-12-25,213.0,188.0,1950.0,0,6
785,2012,21 Jump Street,tt1232829,R,110,Action|Comedy|Crime,7.19999981,69.0,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,421830,2012-03-16,350.0,374.0,645.0,0,3
786,2009,A Prophet,tt1235166,R,155,Crime|Drama,7.900000099999999,90.0,A young Arab man is sent to a French prison.,80596,2010-03-26,155.0,260.0,4031.0,5,13
787,2010,Chico & Rita,tt1235830,Not Rated,94,Animation|Crime|Drama,7.19999981,76.0,"Chico is a young piano player with big dreams. Rita is a beautiful singer with an extraordinary voice. Music and romantic desire unites them, but their journey - in the tradition of the Latin ballad, the bolero - brings heartache and torment.",7102,2010-11-19,35.0,116.0,,0,0
788,2011,We Need to Talk About Kevin,tt1242460,R,112,Crime|Drama|Mystery,7.5,68.0,"Kevin's mother struggles to love her strange child, despite the increasingly vicious things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.",101154,2011-10-21,312.0,393.0,1184.0,4,20
789,2013,This Is the End,tt1245492,R,107,Comedy|Fantasy,6.69999981,67.0,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",320626,2013-06-12,672.0,419.0,730.0,1,2
790,2010,RED,tt1245526,PG-13,111,Action|Comedy|Crime,7.099999900000001,60.0,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",245244,2010-10-15,330.0,316.0,1138.0,0,2
791,2010,Kick-Ass,tt1250777,R,117,Action|Comedy,7.69999981,66.0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",448057,2010-04-16,809.0,449.0,430.0,0,4
792,2014,300: Rise of an Empire,tt1253863,R,102,Action|Drama|Fantasy,6.19999981,48.0,"Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",232746,2014-03-07,529.0,366.0,1003.0,0,0
793,2011,Immortals,tt1253864,R,110,Action|Drama|Fantasy,6.0,46.0,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",140734,2011-11-11,406.0,283.0,677.0,0,0
794,2010,Incendies,tt1255953,R,130,Drama|Mystery|War,8.19999981,80.0,"Twins journey to the Middle East to discover their family history, and fulfill their mother's last wishes.",88900,2011-01-12,164.0,228.0,788.0,1,4
795,2012,The Cabin in the Woods,tt1259521,R,95,Horror,7.0,72.0,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",288407,2012-04-13,997.0,640.0,1080.0,1,6
796,2009,The Twilight Saga: New Moon,tt1259571,PG-13,130,Adventure|Drama|Fantasy,4.5999999,44.0,"Edward leaves Bella after an attack that nearly claimed her life, and in her depression she falls into yet another paranormal relationship - this time with werewolf Jacob Black.",225457,2009-11-20,922.0,297.0,1772.0,1,2
797,2010,Sex and the City 2,tt1261945,R,146,Comedy|Drama|Romance,4.30000019,27.0,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",61245,2010-05-27,295.0,220.0,1327.0,0,1
798,2009,Crazy Heart,tt1263670,R,112,Drama|Music|Romance,7.30000019,83.0,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,69996,2010-02-05,228.0,273.0,3278.0,13,20
799,2014,Hercules,tt1267297,PG-13,98,Action|Adventure,6.0,47.0,"Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",119870,2014-07-25,275.0,246.0,1167.0,0,0
800,2011,X-Men: First Class,tt1270798,PG-13,132,Action|Adventure|Sci-Fi,7.80000019,65.0,"In 1962, the United States government enlists the help of Mutants with superhuman abilities to stop a malicious dictator who is determined to start World War III.",535408,2011-06-03,701.0,504.0,647.0,1,5
801,2010,The Tempest,tt1274300,PG-13,110,Comedy|Drama|Fantasy,5.4000001,43.0,"Shakespeare's epic play is translated from page to screen, with the gender of the main character, Prospero, changed from male to female.",6357,2011-01-07,37.0,91.0,,0,1
802,2012,Looper,tt1276104,R,119,Action|Crime|Drama,7.400000099999999,84.0,"In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",442406,2012-09-28,677.0,591.0,659.0,3,12
803,2012,A Royal Affair,tt1276419,R,137,Biography|Drama|History,7.599999900000001,73.0,"A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.",35248,2012-03-29,78.0,227.0,2934.0,0,3
804,2010,Easy A,tt1282140,PG-13,92,Comedy|Drama|Romance,7.099999900000001,72.0,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,287146,2010-09-17,267.0,265.0,337.0,4,10
805,2010,The Social Network,tt1285016,PG-13,120,Biography|Drama,7.69999981,95.0,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.",497601,2010-10-01,702.0,557.0,672.0,43,71
806,2014,Teenage Mutant Ninja Turtles,tt1291150,PG-13,101,Action|Adventure|Comedy,5.9000001,31.0,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",174931,2014-08-08,505.0,350.0,728.0,0,0
807,2011,Warrior,tt1291584,PG-13,140,Action|Drama|Sport,8.19999981,71.0,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",346000,2011-09-09,520.0,316.0,413.0,0,5
808,2011,Pirates of the Caribbean: On Stranger Tides,tt1298650,PG-13,136,Action|Adventure|Fantasy,6.69999981,45.0,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",384397,2011-05-20,486.0,448.0,682.0,0,5
809,2013,Iron Man 3,tt1300854,PG-13,130,Action|Adventure|Sci-Fi,7.19999981,62.0,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",576005,2013-05-03,1193.0,610.0,670.0,2,10
